nC;eta_B_star;eta_B_star_norm;W;Tc;Pc;Vc;rhoc;Zc;omega;Tf;Tfz;Hc;Amu;Bmu;Cmu;Dmu;Arho;Brho;Crho;Asat;Bsat;Csat;Dsat;Esat;Ac;Bc;Cc;Dc;Ak;Bk;Ck;Avap;Bvap;Asigma;Bsigma;DCN
20;9.01354523125;0.315871384931627;282.5;706.510128404384;10.5070192601314;0.00105886772878646;266.794418528333;0.189405605743552;0.667807833587638;391.948372760522;247.42963369909;44.0087236541211;0.0691803755893725;87.9488194868248;-0.00181106429352271;2.98870482307256e-07;0.468000244186724;0.559069839418798;0.501071146062777;-37.0231958137139;-725.895206735633;15.4664669204531;2.02262418017847e-11;-4.18231715535581e-06;569.853749881384;0.274968355699126;-0.000235910093803209;7.26894092428764e-07;0.123677106252016;-6.96163597347842e-05;-4.80198113326769e-08;78.5206456037583;0.263691814080858;28.1434397067665;0.873890245330884;32.5436964257239
20;13.23021890625;0.502063539752242;282.5;724.422323371814;10.7939919138082;0.00105886772878646;266.794418528333;0.189767552278766;0.61780568921419;398.973666106012;263.248148410166;44.2345623973619;0.290098432563308;52.5404838660944;-0.00248536160522555;8.89322529325496e-07;0.489229957628651;0.577701594749617;0.5243621091972;-80.2465321254764;2171.63485127751;29.5035204451544;-1.371749466968e-09;-6.08586246281805e-06;570.256646801199;0.275917804607391;-0.000241846656489495;6.75008617636232e-07;0.122333456686245;-6.51384684397149e-05;-4.48775920652196e-08;78.3548307953469;0.258563256754163;26.8902729090824;0.851348321785925;21.4311729490741
20;9.5270639625;0.33854640474145;282.5;732.644912384022;10.8009646020424;0.00106259197605522;265.859338641683;0.188419356641532;0.690929481250521;406.007716061058;267.865966364424;43.9970791433285;0.234373737225378;63.6360833800647;-0.00214217218974956;5.6829208989759e-07;0.459568474029644;0.565531053819877;0.495830711354054;48.9902432019007;-5894.44312136274;-13.1758943127486;1.35441445645656e-10;1.34163448524175e-06;576.216689333474;0.255455258738274;-0.00018338557381052;6.16199511931935e-07;0.120047170906726;-6.34426632625845e-05;-4.36600885969388e-08;78.1585333123956;0.253411431667384;27.4648865532952;0.851033932748779;50.6474861642869
20;6.24721592625;0.193720881017812;282.5;720.152519414647;10.5349080613558;0.00110145364107352;256.479246575157;0.193803880325717;0.718927423476935;400.284416227135;262.244505342546;43.9969504427548;0.331052717062498;57.1646428975795;-0.00249194086725743;8.91308081740783e-07;0.452830524527051;0.556924912027342;0.497161334732076;64.9925170095911;-7057.71479947611;-18.301363271248;2.11260890591789e-10;1.96083109704925e-06;575.831953361563;0.258635114628289;-0.000194624285975268;6.50242602619214e-07;0.118062402579312;-4.76106792354471e-05;-6.95387073113526e-08;79.158761717104;0.25981847621292;27.7865133747359;0.864159374504578;53.6555382136138
20;10.13027008375;0.365181676088722;282.5;709.581401282006;10.5839244774636;0.00109548480386587;257.876694412449;0.196535426663604;0.667807833587638;394.244476520052;252.033624273;44.0100115587822;0.18098340913871;75.9297819557924;-0.00212991130480896;6.05792369628942e-07;0.480212353151987;0.574825658111669;0.523136257938095;-1.0058403679737;-2817.07178516913;3.44369737466365;5.16276779073467e-10;-1.81908904849105e-06;574.523691918102;0.269916198180913;-0.000210427867670368;6.92031176206474e-07;0.126753624714408;-9.3360702486884e-05;-1.21520602138915e-08;78.053432347722;0.253481310754341;27.7426342506199;0.851059687292115;35.2739845807746
20;12.317474855;0.46176025929933;282.5;720.902667458617;10.8576127249029;0.00105886772878646;266.794418528333;0.19181802132336;0.667807833587638;396.489521946388;257.014968683965;44.2370075768061;0.128350080975556;76.2591034266673;-0.00200983805760674;4.84478693166001e-07;0.483292559648503;0.580502587282915;0.542181421968986;-63.1291058770672;1040.59034656465;23.9217786594371;-3.70323054782691e-10;-5.27542953149646e-06;573.748237854357;0.263358666780852;-0.000204681428240504;6.62434756968444e-07;0.127412152303667;-9.14145307760851e-05;-1.2543674677784e-08;77.4741061452948;0.25697101839244;27.3416166303074;0.854417667235788;36.4372470942036
20;10.349264835;0.37485164530436;282.5;713.019358596421;10.7072947438177;0.00105886772878646;266.794418528333;0.191253824702167;0.667807833587638;394.406895283752;250.274500999352;44.0086444490377;0.121684127708648;83.5625586478214;-0.00195535817131525;4.61567365750264e-07;0.463368498358047;0.558101144594451;0.496685248264287;-68.6950608089984;1229.53819011715;25.8925816510986;-1.93797774185269e-10;-5.8347810679644e-06;573.796355829932;0.270802544427443;-0.00021942426196579;6.96844213093966e-07;0.121162011913009;-6.4894963203778e-05;-5.0153011307485e-08;78.2049883377329;0.26335608360942;27.7066857186861;0.868753497872374;30.7810979123935
20;6.255148055;0.194071133434316;282.5;731.564874275214;10.5081513172477;0.00110527745506205;255.59193187754;0.190956640062436;0.718927423476935;406.013405949753;270.286263534616;43.9892546357511;0.252130737485274;59.4832499370455;-0.00221999876073443;5.97658034082014e-07;0.452096254821366;0.560646230005081;0.498880298954402;73.4763871969035;-7652.34106148754;-21.081779904266;1.40778690139174e-10;2.37453780091004e-06;576.52807214539;0.261464431031013;-0.000205886482540026;6.35226861497425e-07;0.123516391857096;-8.31275546614504e-05;-1.86017607717862e-08;79.4782354428573;0.259978042545565;27.3884108626511;0.866158563151084;59.2476746271326
20;7.66151568;0.256170939762986;282.5;726.11475661167;10.8353254084154;0.00110145364107352;256.479246575157;0.19769373134389;0.690929481250521;402.776169684396;269.147473370613;43.9741483737502;0.253652241992969;51.9008187578259;-0.00210737407483853;4.39054284244928e-07;0.457504795188456;0.565182216076518;0.494362029761816;32.6704266286254;-4953.81927458815;-7.73025910764073;-2.67681491869705e-11;3.66636103210925e-07;577.259183404587;0.262214463922948;-0.000204623263209559;6.43146097614537e-07;0.11769637772242;-5.13505795935786e-05;-6.06195932930017e-08;78.5778584374841;0.250695566364622;26.9190174575707;0.840740920704131;53.5500609214722
20;5.95165688375;0.180670126029097;282.5;725.745275327003;10.5942650390584;0.00110145364107352;256.479246575157;0.193393921192275;0.717263646703931;403.629185396295;259.171415104508;43.9806474600248;0.139411727247843;82.656905495286;-0.00190255884601573;3.6615710897336e-07;0.453294775962749;0.555995918589367;0.495123034412552;31.3701085494532;-4996.90592670378;-7.20634048778798;-5.10046166140991e-11;7.91479270477983e-08;575.631221700454;0.257670518808449;-0.000191527910222406;6.36892328483921e-07;0.121415721266054;-6.48008848278438e-05;-4.68187733216082e-08;80.1116726284491;0.258930614430069;27.9791315368266;0.866162272918594;51.9522721619236
20;8.1910008675;0.27955097711108;282.5;750.665879685615;10.5868653875669;0.00110496617212484;255.663935355374;0.187438878580852;0.69239000175869;414.144616994802;252.937469700008;43.9811444008443;0.0218676419504544;106.931982070961;-0.00160584241740319;1.64666322070972e-07;0.465627436924338;0.56419244288795;0.517246256867981;29.1226817492133;-4824.15835494154;-6.56696293367153;-2.08359228026924e-10;1.59718103536901e-07;576.420840510303;0.272148541421339;-0.000238073714225521;6.33204401076076e-07;0.122023725670455;-6.4184537525128e-05;-4.4272787151076e-08;80.8592586369091;0.260798348426236;27.7897378186345;0.858263014568839;58.5441219812425
20;5.95504664125;0.180819804733661;282.5;728.185797231429;10.5786723100131;0.00110145364107352;256.479246575157;0.192462074709907;0.717263646703931;404.538784372327;260.04295162988;43.9805437153381;0.108466902822725;85.545728616333;-0.00180357964918059;2.7071735620543e-07;0.455068674837815;0.557361192242084;0.499069284756726;40.7402027932881;-5589.40428208683;-10.2964097727326;3.35278591290358e-11;5.95054677660238e-07;576.188342143229;0.252213960112367;-0.000176822505570084;6.18610793504508e-07;0.118910095633695;-5.11772080995741e-05;-6.37181624822134e-08;80.1326967307499;0.260714199610326;28.0840010545652;0.866757726423495;50.5772795561527
20;5.9546033;0.180800228482563;282.5;731.218318519482;10.5586431741622;0.00110145364107352;256.479246575157;0.191301005705528;0.717263646703931;406.475905358815;266.162952795196;43.9806474600248;0.325614697209525;58.683980519759;-0.00244315114965659;8.49568711723921e-07;0.452415610133717;0.555230766927296;0.493182477203413;46.1070738447149;-5940.91736818074;-12.061356016804;7.67816780622494e-11;8.77202853378445e-07;575.66446709457;0.250938874842324;-0.000175772487185613;6.11600208034818e-07;0.118363273169284;-5.02394909976287e-05;-6.31413783228174e-08;80.166422540164;0.260001847653148;27.787281825881;0.868654784530279;53.4972039272049
20;9.67987907625;0.345294134708548;282.5;715.054353619426;10.4453153729225;0.00105886772878646;266.794418528333;0.18604336846703;0.669570111745225;395.476221339555;251.003401999843;44.0088300513405;0.0499972621057249;90.4930594122102;-0.0017170019528152;2.22314627015294e-07;0.465527682429789;0.556441779050773;0.496149935563108;-32.3303911214721;-868.533700748642;13.7334417576853;-1.96397277509496e-10;-3.35774305485559e-06;573.870725301935;0.271627280054482;-0.000224087099178201;6.95836843348451e-07;0.126734394531572;-9.52320260532377e-05;-9.3788595515153e-09;78.7343752483804;0.263518756889267;27.8648081120641;0.872014034950357;27.841345304067
20;5.5843662475;0.164451978674162;282.5;711.175332725491;10.5920346911356;0.00110145364107352;256.479246575157;0.197314459705622;0.709968639986407;396.435685563595;254.315091186735;43.9919641253574;0.119846021619675;83.0987360577796;-0.00189762287887495;3.55409676639172e-07;0.457414257113286;0.559401582425444;0.500974737776761;56.2593204294146;-6518.49585502145;-15.3766252025832;5.40550082677148e-11;1.33950213658143e-06;575.204217886572;0.262699821103497;-0.00020190603288851;6.79733287610833e-07;0.122716505387373;-7.01221304429553e-05;-4.38249311637318e-08;79.0605359513333;0.258974883105617;28.2371347345916;0.86523120382223;46.043191844988
20;11.9087857875;0.443714115823584;282.5;720.384577947972;10.6106183403331;0.00110496617212484;255.663935355374;0.195756075156459;0.666976215293372;397.604834240346;255.21884477598;44.0022838656668;0.0928535568458626;83.98073833513;-0.00190022070199212;4.10841119970415e-07;0.479858023621687;0.571564816412058;0.532396001224526;-38.8565337684816;-452.694888943417;15.8899675856854;-3.04296154502234e-10;-3.83134483566522e-06;570.097046943559;0.29036937249323;-0.000286483257052234;7.4490691317045e-07;0.121589345845931;-6.57692167706713e-05;-4.67668989151986e-08;78.1671614353484;0.264297196591854;27.5842011288343;0.871377871945001;25.5296410442413
20;5.5838332625;0.164428444098502;282.5;712.411219165637;10.6344108180869;0.00105743554518189;267.155763097983;0.189856979869496;0.700945426954473;394.117550271364;257.613323790251;43.9918834770216;0.270411700006316;63.7041158608288;-0.00235243121425457;7.65647809857203e-07;0.455620012522358;0.55593152845917;0.492191000123451;-29.7345672151258;-1328.05458081134;13.1271197289505;-5.28496405437114e-11;-3.80087703395258e-06;575.130149183718;0.278375893057984;-0.000242728080371456;7.01385349929678e-07;0.12524569680438;-8.12951652207164e-05;-2.87119921341761e-08;78.8725183485451;0.25916174622271;28.3604159385995;0.865119966726454;47.8810193384179
20;15.7157616;0.611815582646088;282.5;716.27034623442;10.4788374827352;0.0010466369184155;269.91213001322;0.184171388696575;0.557495624936067;394.305739442828;269.029048240722;44.2388093419783;0.193013156682719;56.7462793921949;-0.00206539488025499;5.00733513277063e-07;0.48150117534758;0.569600146018842;0.490533517408755;-96.6298552159107;3067.13535100839;35.0640230395463;1.35021500577224e-11;-7.4172345710304e-06;564.46887521167;0.250523093925492;-0.000183816392637497;6.38278787563757e-07;0.119793394063135;-5.5470407457978e-05;-5.69601990873935e-08;77.9062678440971;0.258940758033616;26.8521102920696;0.844784476644757;17.1764501857473
20;16.42298001625;0.643043638454891;282.5;706.025572871028;10.0501043866875;0.0010466369184155;269.91213001322;0.179199242828402;0.564145111146613;388.400533632692;254.775302948218;44.2538066156501;0.218549139019836;59.5571852983492;-0.00230515232723274;7.1257072718513e-07;0.490608190298128;0.568231783358225;0.497970895482683;-45.173896473088;9.53810936995187;18.0177662247832;-5.92670629421541e-11;-4.44145659216085e-06;553.430470433012;0.270241062529266;-0.000257552264834278;7.35060965311806e-07;0.127765768960478;-8.87031731936838e-05;-1.8616472570354e-08;78.478386532663;0.255596462310154;27.8888455914422;0.848498007615441;14.9474523455597
20;9.4614862725;0.335650745188365;282.5;724.3898155519;10.6997828595922;0.0011029254602595;256.136983122624;0.195947068491054;0.690929481250521;400.803667375794;257.293370810091;44.2250175841659;0.102514957157857;81.6688674602967;-0.00185493816734681;3.36109958604061e-07;0.475660223005431;0.579280013831661;0.531667458372629;31.7542036208651;-4785.94141070686;-7.48848154284046;-3.68441092417498e-11;3.44972141849808e-07;571.432127805249;0.265642277214817;-0.000212393083772938;6.56677015014866e-07;0.11843653976344;-5.37328947302021e-05;-6.02243909666163e-08;78.050610168995;0.253314974419539;27.1624100376105;0.850464212713282;50.2455688007832
20;6.24747862375;0.193732480732981;282.5;728.23015626963;10.5016661981849;0.00110527745506205;255.59193187754;0.191712681615086;0.718927423476935;403.763953950352;269.784348960083;43.9924309218928;0.387605342072062;44.5077403501619;-0.00245471614680662;7.8417768313304e-07;0.451157561372698;0.558280396563634;0.491072423915326;70.9548421917455;-7462.77873026538;-20.2616626344018;3.83338350342717e-10;2.24081689714407e-06;574.489106579428;0.266464492754214;-0.000219896083484297;6.5334830760992e-07;0.119732393412773;-6.23221710482752e-05;-4.65398431104679e-08;79.1131555809998;0.259090480020449;27.362693099721;0.864628225567773;59.2143847730428
20;8.72709851;0.303222995138732;282.5;754.179117850434;10.6081780401713;0.00110675269239578;255.251242613627;0.187243548847915;0.69239000175869;415.005913929634;291.538331333579;43.9892958445723;0.235695450909301;38.5691714222326;-0.00202482260283871;4.01188878146264e-07;0.455754189204454;0.577835647734785;0.499268409268903;87.2999257633701;-8502.93544038013;-25.716471696589;2.29362495935855e-09;3.30189808500893e-06;580.004553696564;0.254754368636799;-0.000208433333502471;5.89338078330493e-07;0.113856789705928;-3.5751700326276e-05;-7.02142333870418e-08;78.6088415582941;0.247811622287283;25.8892752990645;0.829651338775982;67.3872509278083
20;5.58759398875;0.164594503361834;282.5;726.428320545498;10.5158242327497;0.00110145364107352;256.479246575157;0.19178151892254;0.718927423476935;403.92410355212;262.68201442738;43.9918834770216;0.271433961823249;64.4026660654599;-0.00229987457780501;7.11568745911082e-07;0.454222454077198;0.556289478461777;0.497351259930031;72.0083782008711;-7479.07405643409;-20.651145966292;2.24164453915632e-10;2.43174813947439e-06;574.969781258244;0.256361661504291;-0.000191039735601757;6.3611580890428e-07;0.117996918939636;-4.43055480857899e-05;-7.31910937319135e-08;79.7392583818034;0.259691222338896;28.0176931354484;0.866814264720667;51.2114196167771
20;5.289848795;0.151447216309369;282.5;721.614978252652;10.5550493342836;0.00110145364107352;256.479246575157;0.193780883298721;0.718927423476935;401.765339979524;255.742042669465;43.9916212565957;0.122124942194704;83.80485787644;-0.00186226583488167;3.20661601934545e-07;0.456879315799808;0.557845243867125;0.498241674098316;39.175900201355;-5534.26736639096;-9.71484393959544;1.09538308814777e-11;3.32472309664679e-07;574.837420838372;0.259251327926191;-0.000194465741802838;6.49479814521286e-07;0.127467656799797;-9.45104898647567e-05;-1.04877679215523e-08;80.1406114001989;0.25897719750658;28.3485656937619;0.866524658367999;46.446775571745
20;12.7781345475;0.482101226468334;282.5;725.978598084997;10.8772585827623;0.0011029254602595;256.136983122624;0.198761276503111;0.667980374048839;400.648154829306;258.461099071193;44.0137793738659;0.219847628800234;69.7963959709807;-0.00230026923127816;7.81425000792281e-07;0.493386889715601;0.583529645933089;0.551005364155846;-66.8716531758704;1410.55365051837;24.9952101843569;-1.24176456841762e-09;-4.98733000036307e-06;572.062273884789;0.276011245328743;-0.000239048045296629;6.79955134585343e-07;0.124172775821025;-8.03528950516427e-05;-2.45215620065484e-08;78.0824972182907;0.254761391591432;27.6217513006848;0.853349181840472;21.2715272669711
